Time,Talign,B,Location,Source,Dataset ,Notes,Species,Interval,Relative,DensityCon,Full_census,Census_keep,Census_notes,Time_collected,Dead_trees
1420,1420,3.50736335,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1440,1440,5.152866107,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1460,1460,4.71507955,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1480,1480,4.693950855,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1500,1500,7.589427201,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1520,1520,10.4857487,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1540,1540,19.21443512,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1560,1560,10.44433645,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1580,1580,11.25652348,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1600,1600,9.568763337,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1620,1620,9.965137653,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1640,1640,16.60884447,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1660,1660,10.33953813,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1680,1680,7.819307401,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1700,1700,7.797333559,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1720,1720,33.19233451,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1740,1740,49.00420461,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1760,1760,63.98275898,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1780,1780,95.21181517,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1800,1800,75.19110905,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1820,1820,80.58653257,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1840,1840,77.23298612,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1860,1860,78.87848888,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1880,1880,61.35772993,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1900,1900,53.00344398,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1920,1920,16.31726848,"Dominguez WSA, Uncompaghre Plateau, CO",Eisenhart 2004,17,"No saplings less than two meters tall, which causes tree ages after 1900 to be truncated. Live and dead.",PiEd,20,0,1,n,y,trees taller than 2m,2002,n
1495,1500,0.787675556,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2 ",1975,n
1515,1520,6.62528384,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2 ",1975,n
1535,1540,1.92048763,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2 ",1975,n
1555,1560,5.58759263,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1575,1580,4.26459022,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1595,1600,9.03139153,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1615,1620,3.9407329,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1635,1640,7.26321802,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1655,1660,6.25619277,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1675,1680,2.41337046,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1695,1700,0.45771133,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1715,1720,3.62631295,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
1735,1740,3.30316469,"Needle Range, Utah",Tausch and West 1988,18, values converted from cumulative tree density per hectare. Years in paper are the most recent year in age class which is then aligned to the first year in the age class. Surveyed in a post burn area. Did not crossdate. ,JuOs,20,1,1.2,y,y,"A full cross-section was removed from the trunk of every living tree in each plot as close to the ground as possible. 12 0.1 ha plots nav,ue reported per ha, so conversion is 1.2",1975,n
